Sample_ID,Category,Bins,Contig_ID,Matched_Species,Abbreviated_Gene_Name,Counts,VFDB_ID,VFDB_ID,Percentage of identical matches, Alignment length,Number of mismatches,Number of gap openings,Start of alignment in query,End of alignment in query,Start of alignment in subject, End of alignment in subject,Expected value,Bit score,Protein_ID,Protein_Function,,,,
SRR5240287,Ambulances,SRR5240287_bin.5,xx142,Pseudomonas sp. B21-047 (taxid 2895489),tssM2,1,VFG051922(gb,WP_010954863.1),83.1,1204,197,3,30192,26602,1,1204,0,1962,gb|WP_010954863.1,(tssM2) type VI secretion system membrane subunit TssM [Putida K2-T6SS (VF1352) - Effector delivery system (VFC0086)] [Pseudomonas putida KT2440],,,,
SRR5240306,Ambulances,SRR5240306_bin.3,xx18,Rouxiella chamberiensis (taxid 1513468),acrB,4,VFG049139(gb,WP_008805437),83.1,1050,174,2,154801,151655,1,1048,0,1687,gb|WP_008805437,(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae 342],,,,
SRR5240318,Ambulances,SRR5240318_bin.2,xx25,Pseudomonas luteola (taxid 47886),flgI,2,VFG014251(gb,WP_011912567),83.1,366,62,0,14768,13671,1,366,4.75E-189,586,gb|WP_011912567,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501],,,,
SRR5240359,Ambulances,SRR5240359_bin.5,xx34,Pseudomonas seleniipraecipitans (taxid 640205),algB,1,VFG000116(gb,NP_254170),83.1,449,74,2,103288,101948,1,449,2.93E-235,723,gb|NP_254170,(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240363,Ambulances,SRR5240363_bin.2,xx290,Pseudomonas oryzihabitans (taxid 47885),algB,3,VFG000116(gb,NP_254170),83.1,219,34,1,3,659,234,449,4.74E-105,347,gb|NP_254170,(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240368,Ambulances,SRR5240368_bin.8,xx2,Erwinia persicina (taxid 55211),icmF,3,VFG049253(gb,WP_014230191),83.1,1122,188,1,648383,645024,1,1122,0,1844,gb|WP_014230191,(icmF) type VI secretion protein VasK [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718],,,,
SRR5240404,Ambulances,SRR5240404_bin.4,xx181,Pseudomonas sp. KU26590 (taxid 2991051),hrcV,1,VFG015234(gb,WP_011266893),83.1,710,105,3,9256,11385,1,695,0,1105,gb|WP_011266893,(hrcV) type III secretion system export apparatus subunit SctV [P. syringae TTSS (VF0909) - Effector delivery system (VFC0086)] [Pseudomonas syringae pv. syringae B728a],,,,
SRR5240404,Ambulances,SRR5240404_bin.4,xx253,Pseudomonas sp. KU26590 (taxid 2991051),PA3349,1,VFG043018(gb,NP_252039),83.1,308,52,0,8233,9156,1,308,5.6E-165,511,gb|NP_252039,(PA3349) chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240406,Ambulances,SRR5240406_bin.2,xx51,Pseudomonas sp. KNUC1026 (taxid 2893890),algB,2,VFG000116(gb,NP_254170),83.1,449,75,1,86481,85138,1,449,3.57E-232,713,gb|NP_254170,(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240408,Ambulances,SRR5240408_bin.7,xx450,Pseudomonas sp. KNUC1026 (taxid 2893890),algR,1,VFG014972(gb,WP_011064176),83.1,248,42,0,7908,7165,1,248,7.85E-130,409,gb|WP_011064176,(algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas fluorescens Pf-5],,,,
SRR5240411,Ambulances,SRR5240411_bin.2,xx88,Enterobacter cloacae complex (taxid 354276),icmF/tssM,2,VFG048749(gb,WP_014229651),83.1,1158,190,2,45625,49098,5,1156,0,1878,gb|WP_014229651,(icmF/tssM) type VI secretion protein TssM [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686],,,,
SRR5240430,Ambulances,SRR5240430_bin.1,xx376,Achromobacter mucicolens (taxid 1389922),motB,2,VFG011249(gb,WP_003817154),83.1,308,52,0,14980,15903,1,308,9.28E-159,494,gb|WP_003817154,(motB) flagellar motor protein MotB [Flagella (VF0685) - Motility (VFC0204)] [Bordetella pertussis Tohama I],,,,
SRR5240436,Ambulances,SRR5240436_bin.10,xx2016,Pseudomonas sp. BSw22131 (taxid 3002903),tke2,2,VFG051983(gb,WP_010954001.1),83.1,503,85,0,1817,309,1,503,2.39E-274,810,gb|WP_010954001.1,(tke2) T6SS Rhs-type effector Tke2 [Putida-T6SS secreted effectors (VF1354) - Effector delivery system (VFC0086)] [Pseudomonas putida KT2440],,,,
SRR5240439,Ambulances,SRR5240439_bin.2,xx130,Pseudomonas graminis (taxid 158627),PA3349,1,VFG043018(gb,NP_252039),83.1,308,52,0,2601,1678,1,308,1.18E-164,511,gb|NP_252039,(PA3349) chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240451,Ambulances,SRR5240451_bin.10,xx532,Streptomyces koyangensis (taxid 188770),groEL2,5,VFG043550(gb,NP_214954),83.1,290,49,0,25274,24405,251,540,1.32E-135,438,gb|NP_214954,(groEL2) molecular chaperone GroEL [GroEL (VF0866) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv],,,,
SRR5240504,Ambulances,SRR5240504_bin.1,xx22,Raoultella terrigena (taxid 577),icmF,2,VFG049253(gb,WP_014230191),83.1,1122,188,1,118547,115188,1,1122,0,1844,gb|WP_014230191,(icmF) type VI secretion protein VasK [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718],,,,
SRR5240520,Ambulances,SRR5240520_bin.11,xx141,Pseudomonas putida S13.1.2 (taxid 1384061),algB,1,VFG000116(gb,NP_254170),83.1,449,75,1,25653,26996,1,449,1.22E-236,725,gb|NP_254170,(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240562,Ambulances,SRR5240562_bin.3,xx135,Pseudomonas sp. Marseille-Q3773 (taxid 2866592),motB,1,VFG014687(gb,WP_010955487),83.1,350,52,2,3652,2609,1,345,2.74E-175,544,gb|WP_010955487,(motB) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440],,,,
SRR5240572,Ambulances,SRR5240572_bin.5,xx41,Pseudomonas cedrina (taxid 651740),algB,1,VFG000116(gb,NP_254170),83.1,449,75,1,89532,88189,1,449,2.26E-235,723,gb|NP_254170,(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240596,Ambulances,SRR5240596_bin.3,xx23,Erwinia billingiae Eb661 (taxid 634500),acrB,8,VFG049139(gb,WP_008805437),83.1,1048,177,0,42201,45344,1,1048,0,1701,gb|WP_008805437,(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae 342],,,,
SRR5240601,Ambulances,SRR5240601_bin.5,xx5,Erwinia persicina (taxid 55211),acrB,5,VFG049139(gb,WP_008805437),83.1,1048,177,0,168195,165052,1,1048,0,1701,gb|WP_008805437,(acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae 342],,,,
SRR5240617,Ambulances,SRR5240617_bin.1,xx117,Pseudomonas sp. KU26590 (taxid 2991051),PA3349,1,VFG043018(gb,NP_252039),83.1,308,52,0,63544,64467,1,308,7.11E-164,510,gb|NP_252039,(PA3349) chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240631,Ambulances,SRR5240631_bin.1,xx71,Pseudomonas sp. KNUC1026 (taxid 2893890),algB,1,VFG000116(gb,NP_254170),83.1,449,75,1,21268,22611,1,449,2.83E-232,713,gb|NP_254170,(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240651,Ambulances,SRR5240651_bin.3,xx105,Micrococcus luteus (taxid 1270),sigA/rpoV,4,VFG026980(gb,YP_005923858),83.1,136,23,0,3,410,189,324,9.78E-64,223,gb|YP_005923858,(sigA/rpoV) RNA polymerase sigma factor [SigA (VF0257) - Regulation (VFC0301)] [Mycobacterium tuberculosis RGTB423],,,,
SRR5240662,Ambulances,SRR5240662_bin.4,xx2,Enterobacter hormaechei subsp. steigerwaltii (taxid 299766),chuA,1,VFG034270(gb,WP_014639334),83.1,662,108,3,169871,171850,1,660,0,1125,gb|WP_014639334,(chuA) Outer membrane heme/hemoglobin receptor ChuA [Chu (VF0234) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli O44:H18 042],,,,
SRR5240376,Ambulances,SRR5240376_bin.7,xx960,Acinetobacter radioresistens (taxid 40216),gspE2,1,VFG050781(gb,WP_001020905.1),83,564,96,0,8732,7041,22,585,6.29e-318,942,gb|WP_001020905.1,(gspE2) putative secretion pathway ATPase [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii SDF],,,,
SRR5240398,Ambulances,SRR5240398_bin.8,xx191,Acinetobacter lwoffii (taxid 28090),gspF,2,VFG050787(gb,WP_001112089.1),83,401,68,0,28679,29881,1,401,1.29E-197,610,gb|WP_001112089.1,(gspF) general secretion pathway protein F [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],,,,
SRR5240404,Ambulances,SRR5240404_bin.1,xx80,Enterobacter mori (taxid 539813),icmF/tssM,2,VFG048749(gb,WP_014229651),83,1158,191,2,8920,5447,5,1156,0,1873,gb|WP_014229651,(icmF/tssM) type VI secretion protein TssM [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686],,,,
SRR5240404,Ambulances,SRR5240404_bin.2,xx93,Stenotrophomonas rhizophila (taxid 216778),pilB,2,VFG042959(gb,WP_004090374),83,577,96,1,39182,40906,1,577,3.43E-303,922,gb|WP_004090374,(pilB) type IV-A pilus assembly ATPase PilB [Type IV pili (VF1240) - Adherence (VFC0001)] [Xylella fastidiosa Temecula1],,,,
SRR5240406,Ambulances,SRR5240406_bin.6,xx49,Pseudomonas sp. KU26590 (taxid 2991051),hdtS,1,VFG015603(gb,WP_011266128),83,253,43,0,100420,99662,1,253,5.83E-146,457,gb|WP_011266128,(hdtS) 1-acyl-sn-glycerol-3-phosphate acyltransferase [Acylhomoserine lactone synthase (VF0907) - Biofilm (VFC0271)] [Pseudomonas syringae pv. syringae B728a],,,,
SRR5240439,Ambulances,SRR5240439_bin.2,xx46,Pseudomonas graminis (taxid 158627),hrcV,1,VFG015234(gb,WP_011266893),83,711,105,3,10508,8376,1,695,0,1099,gb|WP_011266893,(hrcV) type III secretion system export apparatus subunit SctV [P. syringae TTSS (VF0909) - Effector delivery system (VFC0086)] [Pseudomonas syringae pv. syringae B728a],,,,
SRR5240454,Ambulances,SRR5240454_bin.1,xx62,Stenotrophomonas rhizophila (taxid 216778),pilB,1,VFG042959(gb,WP_004090374),83,577,96,1,17528,15804,1,577,1.6E-300,915,gb|WP_004090374,(pilB) type IV-A pilus assembly ATPase PilB [Type IV pili (VF1240) - Adherence (VFC0001)] [Xylella fastidiosa Temecula1],,,,
SRR5240461,Ambulances,SRR5240461_bin.5,xx15,Stenotrophomonas sp. 364 (taxid 2691571),pilB,1,VFG042959(gb,WP_004090374),83,577,96,1,35826,37550,1,577,1.1E-302,921,gb|WP_004090374,(pilB) type IV-A pilus assembly ATPase PilB [Type IV pili (VF1240) - Adherence (VFC0001)] [Xylella fastidiosa Temecula1],,,,
SRR5240462,Ambulances,SRR5240462_bin.7,xx80,Brucella pseudogrignonensis (taxid 419475),BPE005,1,VFG051232(gb,WP_004691121.1),83,153,26,0,41672,41214,1,153,3.94E-77,254,gb|WP_004691121.1,(BPE005) type IV secretion system effector  cyclic nucleotide-binding domain-containing protein [T4SS secreted effectors (VF0695) - Effector delivery system (VFC0086)] [Brucella canis ATCC 23365] ,,,,
SRR5240468,Ambulances,SRR5240468_bin.1,xx13,Pseudomonas sp. JBR1 (taxid 3020907),rpoN,2,VFG042736(gb,NP_253152),83,499,83,1,237434,235938,1,497,6.21E-257,788,gb|NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240473,Ambulances,SRR5240473_bin.4,xx118,Pseudomonas viridiflava (taxid 33069),pvdL,1,VFG016063(gb,WP_166486371),83,4343,718,7,20663,7680,1,4337,0,7142,gb|WP_166486371,(pvdL) peptide synthase PvdL [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas syringae pv. phaseolicola 1448A],,,,
SRR5240477,Ambulances,SRR5240477_bin.5,xx1790,Enterococcus faecalis (taxid 1351),rfbA,1,VFG006052(gb,WP_011226150),83,94,16,0,283,2,1,94,6.61E-45,160,gb|WP_011226150,(rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus thermophilus CNRZ1066],,,,
SRR5240500,Ambulances,SRR5240500_bin.6,xx202,Stenotrophomonas rhizophila (taxid 216778),pilB,1,VFG042959(gb,WP_004090374),83,577,96,1,11613,9889,1,577,6.23E-301,915,gb|WP_004090374,(pilB) type IV-A pilus assembly ATPase PilB [Type IV pili (VF1240) - Adherence (VFC0001)] [Xylella fastidiosa Temecula1],,,,
SRR5240506,Ambulances,SRR5240506_bin.2,xx1,Pantoea agglomerans pv. betae (taxid 77834),icmF,1,VFG049253(gb,WP_014230191),83,1038,175,1,211744,214857,99,1135,0,1707,gb|WP_014230191,(icmF) type VI secretion protein VasK [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718],,,,
SRR5240520,Ambulances,SRR5240520_bin.11,xx64,Pseudomonas putida GB-1 (taxid 76869),tke2,2,VFG051983(gb,WP_010954001.1),83,1157,197,0,75834,79304,1,1157,0,1722,gb|WP_010954001.1,(tke2) T6SS Rhs-type effector Tke2 [Putida-T6SS secreted effectors (VF1354) - Effector delivery system (VFC0086)] [Pseudomonas putida KT2440],,,,
SRR5240526,Ambulances,SRR5240526_bin.4,xx21,Pseudomonas viridiflava (taxid 33069),algC,2,VFG014896(gb,WP_046463701),83,863,140,3,16501,13928,1,861,0,1367,gb|WP_046463701,(algC) phosphomannomutase AlgC [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas syringae pv. tomato str. DC3000],,,,
SRR5240560,Ambulances,SRR5240560_bin.3,xx120,Rothia sp. SD9660Na (taxid 3047030),groEL2,5,VFG043550(gb,NP_214954),83,540,90,2,26182,27801,1,538,3.96E-270,825,gb|NP_214954,(groEL2) molecular chaperone GroEL [GroEL (VF0866) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv],,,,
SRR5240580,Ambulances,SRR5240580_bin.5,xx3292,Pseudomonas sp. KU26590 (taxid 2991051),flhF,1,VFG014607(gb,WP_011268435),83,382,55,2,2665,1523,70,442,2.18E-211,606,gb|WP_011268435,(flhF) flagellar biosynthesis protein FlhF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. syringae B728a],,,,
SRR5240605,Ambulances,SRR5240605_bin.3,xx564,Acinetobacter lwoffii (taxid 28090),gspF,1,VFG050787(gb,WP_001112089.1),83,401,68,0,5957,4755,1,401,4.25E-198,610,gb|WP_001112089.1,(gspF) general secretion pathway protein F [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],,,,
SRR5240606,Ambulances,SRR5240606_bin.4,xx119,Stutzerimonas stutzeri (taxid 316),rpoN,2,VFG042736(gb,NP_253152),83,507,71,2,6457,4952,1,497,1.5E-262,800,gb|NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240625,Ambulances,SRR5240625_bin.1,xx168,Enterobacter cloacae (taxid 550),gtrB,1,VFG012939(gb,WP_000703656),83,305,52,0,17066,16152,1,305,2.14E-165,514,gb|WP_000703656,(gtrB) bactoprenol glucosyl transferase [LPS (VF0124) - Immune modulation (VFC0258)] [Shigella flexneri 5 str. 8401],,,,
SRR5240635,Ambulances,SRR5240635_bin.2,xx47,Stenotrophomonas rhizophila (taxid 216778),tufA,1,VFG046459(gb,WP_004287053),83,389,64,1,114767,113601,8,394,3.9E-216,665,gb|WP_004287053,(tufA) elongation factor Tu [EF-Tu (VF0460) - Adherence (VFC0001)] [Francisella philomiragia subsp. philomiragia ATCC 25017],,,,
SRR5240642,Ambulances,SRR5240642_bin.5,xx35,Pseudomonas sp. B21-041 (taxid 2895487),PSYR_RS13385,3,VFG044200(gb,WP_011267792),83,802,134,1,123430,121031,1,802,0,1347,gb|WP_011267792,(PSYR_RS13385) TonB-dependent receptor [Achromobactin biosynthesis and transport (VF0922) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas syringae pv. syringae B728a],,,,
SRR5240674,Ambulances,SRR5240674_bin.9,xx1911,Pseudomonas sp. LTJR-52 (taxid 2479392),pilR,4,VFG001214(gb,NP_253237),83,446,75,1,2337,1000,1,445,6.77E-248,705,gb|NP_253237,(pilR) two-component response regulator PilR [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240295,Ambulances,SRR5240295_bin.8,xx151,Staphylococcus hominis subsp. hominis (taxid 145391),nuc,1,VFG004729(gb,WP_011275873),82.9,181,28,1,1855,2397,1,178,3.21E-93,300,gb|WP_011275873,(nuc) thermonuclease family protein [Thermonuclease nuc (VF0993) - Exoenzyme (VFC0251)] [Staphylococcus haemolyticus JCSC1435],,,,
SRR5240319,Ambulances,SRR5240319_bin.6,xx86,Enterococcus faecium DO (taxid 333849),eno,1,VFG005579(gb,WP_000022815),82.9,433,71,2,17055,15766,1,433,3.02E-224,688,gb|WP_000022815,(eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae D39],,,,
SRR5240351,Ambulances,SRR5240351_bin.4,xx280,Enterococcus faecium Com15 (taxid 565663),eno,6,VFG005579(gb,WP_000022815),82.9,433,71,2,13751,15040,1,433,1.64E-224,688,gb|WP_000022815,(eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae D39],,,,
SRR5240354,Ambulances,SRR5240354_bin.1,xx890,Enterococcus faecium Com15 (taxid 565663),eno,1,VFG005579(gb,WP_000022815),82.9,433,71,2,12325,13614,1,433,1.72E-224,688,gb|WP_000022815,(eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae D39],,,,
SRR5240385,Ambulances,SRR5240385_bin.8,xx208,Enterobacter sp. SA187 (taxid 1914861),phoQ,1,VFG021077(gb,WP_001031685),82.9,480,82,0,15972,17411,1,480,1.42E-258,789,gb|WP_001031685,(phoQ) two-component system sensor histidine kinase PhoQ [PhoPQ (VF0111) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Agona str. SL483],,,,
SRR5240389,Ambulances,SRR5240389_bin.5,xx170,Pseudomonas syringae pv. actinidifoliorum ICMP 18803 (taxid 1194400),pilF,1,VFG013826(gb,WP_004656269),82.9,252,43,0,5226,5981,1,252,5.26E-132,416,gb|WP_004656269,(pilF) type 4 fimbrial biogenesis protein PilF [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas syringae pv. phaseolicola 1448A],,,,
SRR5240390,Ambulances,SRR5240390_bin.6,xx67,Pseudomonas sp. KNUC1026 (taxid 2893890),algB,1,VFG000116(gb,NP_254170),82.9,449,76,1,80446,79103,1,449,1.12E-231,712,gb|NP_254170,(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240402,Ambulances,SRR5240402_bin.2,xx32,Sanguibacter keddieii DSM 10542 (taxid 446469),groEL2,3,VFG043550(gb,NP_214954),82.9,544,89,1,4434,2803,1,540,8.84E-270,825,gb|NP_214954,(groEL2) molecular chaperone GroEL [GroEL (VF0866) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv],,,,
SRR5240436,Ambulances,SRR5240436_bin.10,xx211,Pseudomonas sp. BSw22131 (taxid 3002903),motB,1,VFG014684(gb,WP_005763003),82.9,345,54,3,25984,27015,1,341,4.51E-181,560,gb|WP_005763003,(motB) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000],,,,
SRR5240475,Ambulances,SRR5240475_bin.3,xx4,Sanguibacter keddieii DSM 10542 (taxid 446469),groEL2,1,VFG043550(gb,NP_214954),82.9,544,89,1,63622,65253,1,540,3.37E-269,824,gb|NP_214954,(groEL2) molecular chaperone GroEL [GroEL (VF0866) - Adherence (VFC0001)] [Mycobacterium tuberculosis H37Rv],,,,
SRR5240498,Ambulances,SRR5240498_bin.6,xx43,Enterococcus faecium (taxid 1352),eno,2,VFG005579(gb,WP_000022815),82.9,433,71,2,61287,59998,1,433,6.59E-224,688,gb|WP_000022815,(eno) phosphopyruvate hydratase [Streptococcal enolase (VF1060) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae D39],,,,
SRR5240508,Ambulances,SRR5240508_bin.3,xx626,Cellulomonas sp. Y8 (taxid 2591145),sigA/rpoV,4,VFG026980(gb,YP_005923858),82.9,164,28,0,6397,5906,161,324,1.9E-80,268,gb|YP_005923858,(sigA/rpoV) RNA polymerase sigma factor [SigA (VF0257) - Regulation (VFC0301)] [Mycobacterium tuberculosis RGTB423],,,,
SRR5240604,Ambulances,SRR5240604_bin.4,xx2,Pantoea vagans C9-1 (taxid 712898),icmF/tssM,2,VFG048749(gb,WP_014229651),82.9,1158,192,2,409810,406337,5,1156,0,1877,gb|WP_014229651,(icmF/tssM) type VI secretion protein TssM [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686],,,,
SRR5240619,Ambulances,SRR5240619_bin.2,xx421,Achromobacter mucicolens (taxid 1389922),flhB,1,VFG011255(gb,WP_010926559),82.9,356,61,0,5341,6408,1,356,3.86E-181,555,gb|WP_010926559,(flhB) flagellar type III secretion system protein FlhB [Flagella (VF0685) - Motility (VFC0204)] [Bordetella bronchiseptica RB50],,,,
SRR5240638,Ambulances,SRR5240638_bin.6,xx120,Enterobacter chuandaensis (taxid 2497875),fliF,1,VFG043056(gb,NP_460922),82.9,561,93,1,22029,23711,1,558,8.03E-289,880,gb|NP_460922,(fliF) flagellar M-ring protein FliF [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],,,,
SRR5240654,Ambulances,SRR5240654_bin.1,xx78,Pantoea eucrina (taxid 472693),tssC,1,VFG035110(gb,WP_000930191),82.9,515,87,1,1645,101,1,514,2.63E-285,867,gb|WP_000930191,(tssC) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989],,,,
SRR5240654,Ambulances,SRR5240654_bin.3,xx13,Pantoea ananatis AJ13355 (taxid 932677),icmF/tssM,3,VFG048748(gb,WP_014838699),82.9,1037,172,1,109949,106839,110,1141,0,1725,gb|WP_014838699,(icmF/tssM) type VI secretion protein TssM [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718],,,,
SRR5240660,Ambulances,SRR5240660_bin.14,xx641,Achromobacter spanius (taxid 217203),tssC,1,VFG041147(gb,WP_006484397),82.9,474,81,0,11152,12573,21,494,2.17E-265,808,gb|WP_006484397,(tssC) type VI secretion system contractile sheath large subunit [T6SS (VF0698) - Effector delivery system (VFC0086)] [Burkholderia cenocepacia J2315],,,,
SRR5240665,Ambulances,SRR5240665_bin.4,xx33,Enterobacter sp. SA187 (taxid 1914861),phoQ,1,VFG021077(gb,WP_001031685),82.9,480,82,0,80841,82280,1,480,2.88E-257,788,gb|WP_001031685,(phoQ) two-component system sensor histidine kinase PhoQ [PhoPQ (VF0111) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Agona str. SL483],,,,
SRR5240313,Ambulances,SRR5240313_bin.6,xx152,Stutzerimonas stutzeri RCH2 (taxid 644801),PA4707,1,VFG044101(gb,NP_253395),82.8,326,56,0,5732,6709,1,326,1.24E-153,481,gb|NP_253395,(PA4707) ABC transporter permease [Direct heme uptake system (VF0941) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1],,,,
SRR5240340,Ambulances,SRR5240340_bin.8,xx59,Stutzerimonas stutzeri CCUG 29243 (taxid 1196835),rpoN,1,VFG042736(gb,NP_253152),82.8,507,72,2,46087,44582,1,497,4.95E-261,798,gb|NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],,,,
